date,dash
2018-08-06 06:49:24, 0.02940064061231457
2018-08-06 06:54:34, 0.02936022632875232
2018-08-06 06:59:28, 0.029360461323812453
2018-08-06 07:04:34, 0.029350719701628177
2018-08-06 07:09:30, 0.029369710327089855
2018-08-06 07:14:38, 0.029357149723943907
2018-08-06 07:19:28, 0.029371842749662674
2018-08-06 07:24:38, 0.029299810188358776
2018-08-06 07:29:27, 0.029344188775367226
2018-08-06 07:34:41, 0.029328607483760417
2018-08-06 07:39:31, 0.029327291485588894
2018-08-06 07:44:32, 0.029309130358179107
2018-08-06 07:49:31, 0.02930741477405311
2018-08-06 07:54:33, 0.029326824884429035
2018-08-06 07:59:27, 0.029384463776985364
2018-08-06 08:04:38, 0.029382079069294947
2018-08-06 08:09:29, 0.02938074334443295
2018-08-06 08:14:38, 0.029356780452371483
2018-08-06 08:19:30, 0.029370405447121425
2018-08-06 08:24:40, 0.02938973108552599
2018-08-06 08:29:29, 0.02937000755775124
2018-08-06 08:34:37, 0.029388086105122616
2018-08-06 08:39:29, 0.02936230616031232
2018-08-06 08:44:34, 0.029387420551913214
2018-08-06 08:49:27, 0.02943869698776723
2018-08-06 08:54:34, 0.02937888276374486
2018-08-06 08:59:27, 0.029379516917246166
2018-08-06 09:04:35, 0.029391633333754056
2018-08-06 09:09:32, 0.029388485152232253
2018-08-06 09:14:39, 0.029395148819987425
2018-08-06 09:19:28, 0.02933013627125568
2018-08-06 09:24:35, 0.029366276312129215
2018-08-06 09:29:26, 0.029387503677275537
2018-08-06 09:34:40, 0.02926600888490534
2018-08-06 09:39:32, 0.029279128527064317
2018-08-06 09:44:37, 0.02926880425117218
2018-08-06 09:49:28, 0.029279266757525787
2018-08-06 09:54:34, 0.02926411567039063
2018-08-06 09:59:31, 0.029307979018780773
2018-08-06 10:04:40, 0.02925705101530424
2018-08-06 10:09:28, 0.029320519637658245
2018-08-06 10:14:34, 0.029293679253188862
2018-08-06 10:19:33, 0.02926289182226172
2018-08-06 10:24:41, 0.02929047482993914
2018-08-06 10:29:30, 0.029217640307112755
2018-08-06 10:34:34, 0.029249887418463207
2018-08-06 10:39:34, 0.029296541814156835
2018-08-06 10:44:26, 0.029320704305383888
2018-08-06 10:49:32, 0.029345871601351745
2018-08-06 10:54:41, 0.02932628847679975
2018-08-06 10:59:30, 0.02929207179023696
2018-08-06 11:04:33, 0.02928148427409798
2018-08-06 11:09:28, 0.0292885565251394
2018-08-06 11:14:40, 0.029275988956883353
2018-08-06 11:19:25, 0.029311259863099563
2018-08-06 11:24:35, 0.029307733609223518
2018-08-06 11:29:26, 0.029283436826971022
2018-08-06 11:34:43, 0.029301625506353922
2018-08-06 11:39:29, 0.029297152205597622
2018-08-06 11:44:34, 0.029321433554352936
2018-08-06 11:49:24, 0.029330166861553954
2018-08-06 11:54:41, 0.029424065437265726
2018-08-06 11:59:28, 0.0294403789891468
2018-08-06 12:04:35, 0.02943680767714896
2018-08-06 12:09:26, 0.029387328394661346
2018-08-06 12:14:41, 0.029381467085540812
2018-08-06 12:19:32, 0.029402416939623165
2018-08-06 12:24:37, 0.02941190096018278
2018-08-06 12:29:32, 0.029405803501228116
2018-08-06 12:34:41, 0.029438265359107162
2018-08-06 12:39:27, 0.02945917004533227
2018-08-06 12:44:31, 0.029430119353934445
2018-08-06 12:49:24, 0.0294434752053843
2018-08-06 12:54:33, 0.029437506242406864
2018-08-06 12:59:24, 0.02942297185601533
2018-08-06 13:01:04, 0.029435478100213908
2018-08-06 13:04:48, 0.029440418076446522
2018-08-06 13:05:51, 0.02944747660596012
2018-08-06 13:10:55, 0.029461746276407498
2018-08-06 13:15:53, 0.02942822118177054
2018-08-06 13:20:59, 0.02933489587802118
2018-08-06 13:25:46, 0.02934324883412616
2018-08-06 13:31:00, 0.029366890380392162
2018-08-06 13:35:53, 0.029446022598873942
2018-08-06 13:40:58, 0.029388189344256424
2018-08-06 13:45:47, 0.02928851705490235
2018-08-06 13:51:00, 0.029247186850811333
2018-08-06 13:55:52, 0.029286639772648112
2018-08-06 14:01:02, 0.02930046993295062
2018-08-06 14:05:45, 0.0293291504764985
2018-08-06 14:10:58, 0.02931736800546635
2018-08-06 14:15:46, 0.029315706683507414
2018-08-06 14:21:01, 0.029315726870832413
2018-08-06 14:25:49, 0.02930973215917841
2018-08-06 14:31:00, 0.02929387806421008
2018-08-06 14:35:49, 0.02930502479192402
2018-08-06 14:41:01, 0.029284327879899884
2018-08-06 14:45:49, 0.02928644243602904
2018-08-06 14:50:54, 0.02930611064276236
2018-08-06 14:55:52, 0.02931518446338067
2018-08-06 15:01:01, 0.029280141909096984
2018-08-06 15:05:46, 0.029271422839893167
2018-08-06 15:10:55, 0.029301094814990266
2018-08-06 15:15:41, 0.029304453614876717
2018-08-06 15:21:00, 0.029302415674798923
2018-08-06 15:25:50, 0.029299275622801896
2018-08-06 15:30:56, 0.029298478625586478
2018-08-06 15:35:46, 0.02928890445380075
2018-08-06 15:40:57, 0.029299323575383455
2018-08-06 15:45:49, 0.029297171495046664
2018-08-06 15:50:56, 0.029304786374119787
2018-08-06 15:55:48, 0.029311414564701387
2018-08-06 16:01:02, 0.029297657910653356
2018-08-06 16:05:55, 0.02925572145488947
2018-08-06 16:10:52, 0.02926399253652104
2018-08-06 16:15:46, 0.029194472730632505
2018-08-06 16:20:55, 0.029171054182374808
2018-08-06 16:25:53, 0.02917125647492461
2018-08-06 16:31:00, 0.029172081103127048
2018-08-06 16:35:46, 0.029168295478833893
2018-08-06 16:41:04, 0.029080722525390634
2018-08-06 16:45:51, 0.028999705564389383
2018-08-06 16:50:45, 0.02899759324267528
2018-08-06 16:55:52, 0.028995080888712665
2018-08-06 17:01:02, 0.02898828545963161
2018-08-06 17:05:48, 0.028988444652365
2018-08-06 17:11:00, 0.0289395326336993
2018-08-06 17:15:52, 0.028939177698677123
2018-08-06 17:20:57, 0.02892637541206178
2018-08-06 17:25:55, 0.028907249475278347
2018-08-06 17:30:53, 0.028867877054616013
2018-08-06 17:35:54, 0.028920674319159578
2018-08-06 17:40:56, 0.028951944032069857
2018-08-06 17:45:49, 0.02896443780403915
2018-08-06 17:50:58, 0.02895895729539589
2018-08-06 17:55:51, 0.029007228809780933
2018-08-06 18:00:54, 0.029081156717359738
2018-08-06 18:05:54, 0.02906092415233268
2018-08-06 18:10:57, 0.02903884571329471
2018-08-06 18:15:46, 0.029019442986880056
2018-08-06 18:21:01, 0.029143775506055767
2018-08-06 18:25:52, 0.029150061681695174
2018-08-06 18:26:47, 0.02915152353117644
